sample_idx,recovery_rate,breakaway_speed_frac,utility_decay,k_s,n_agents
84,0.16803524107672274,0.9530183774419129,0.26401135306805373,0.7143825956620276,48.48621453344822
85,0.07040305589325727,0.9530183774419129,0.26401135306805373,0.7143825956620276,48.48621453344822
86,0.16803524107672274,0.8794302249327302,0.26401135306805373,0.7143825956620276,48.48621453344822
87,0.16803524107672274,0.9530183774419129,0.6455632464960217,0.7143825956620276,48.48621453344822
88,0.16803524107672274,0.9530183774419129,0.26401135306805373,0.7821470574475824,48.48621453344822
89,0.16803524107672274,0.9530183774419129,0.26401135306805373,0.7143825956620276,155.55177410691977
90,0.07040305589325727,0.8794302249327302,0.6455632464960217,0.7821470574475824,155.55177410691977
91,0.08840298592112959,0.8622299111448228,0.6037635930813849,0.9957930549047888,159.32778634876013
92,0.17450352711603048,0.8622299111448228,0.6037635930813849,0.9957930549047888,159.32778634876013
93,0.08840298592112959,0.9648082858882845,0.6037635930813849,0.9957930549047888,159.32778634876013
94,0.08840298592112959,0.8622299111448228,0.3888180622830987,0.9957930549047888,159.32778634876013
95,0.08840298592112959,0.8622299111448228,0.6037635930813849,0.8621099119074642,159.32778634876013
96,0.08840298592112959,0.8622299111448228,0.6037635930813849,0.9957930549047888,30.10034792125225
97,0.17450352711603048,0.9648082858882845,0.3888180622830987,0.8621099119074642,30.10034792125225
98,0.05090856617316604,0.9917131639551371,0.3784079413861037,0.8458531531505287,116.14624285697937
99,0.12525897105224432,0.9917131639551371,0.3784079413861037,0.8458531531505287,116.14624285697937
100,0.05090856617316604,0.9166694593150169,0.3784079413861037,0.8458531531505287,116.14624285697937
101,0.05090856617316604,0.9917131639551371,0.14286365304142237,0.8458531531505287,116.14624285697937
102,0.05090856617316604,0.9917131639551371,0.3784079413861037,0.9415781415998936,116.14624285697937
103,0.05090856617316604,0.9917131639551371,0.3784079413861037,0.8458531531505287,97.10902210325003
104,0.12525897105224432,0.9166694593150169,0.14286365304142237,0.9415781415998936,97.10902210325003
105,0.13053910192102197,0.8938476355280727,0.9397545303218067,0.8644792814739048,91.63607443124056
106,0.11965208230540157,0.8938476355280727,0.9397545303218067,0.8644792814739048,91.63607443124056
107,0.13053910192102197,0.925005930615589,0.9397545303218067,0.8644792814739048,91.63607443124056
108,0.13053910192102197,0.8938476355280727,0.7933556722477079,0.8644792814739048,91.63607443124056
109,0.13053910192102197,0.8938476355280727,0.9397545303218067,0.7028276171535253,91.63607443124056
110,0.13053910192102197,0.8938476355280727,0.9397545303218067,0.8644792814739048,138.41681317985058
111,0.11965208230540157,0.925005930615589,0.7933556722477079,0.7028276171535253,138.41681317985058
112,0.12826565220020714,0.9993790546432137,0.18018516404554247,0.7621904822066425,174.73986665904522
113,0.17727633416652683,0.9993790546432137,0.18018516404554247,0.7621904822066425,174.73986665904522
114,0.12826565220020714,0.9810704087838531,0.18018516404554247,0.7621904822066425,174.73986665904522
115,0.12826565220020714,0.9993790546432137,0.11340471087023617,0.7621904822066425,174.73986665904522
116,0.12826565220020714,0.9993790546432137,0.18018516404554247,0.7699552565813064,174.73986665904522
117,0.12826565220020714,0.9993790546432137,0.18018516404554247,0.7621904822066425,100.81025668233633
118,0.17727633416652683,0.9810704087838531,0.11340471087023617,0.7699552565813064,100.81025668233633
119,0.057860217848792674,0.8910122845321894,0.7438385751098394,0.9311368986964226,33.70959102362394
120,0.07789084217511118,0.8910122845321894,0.7438385751098394,0.9311368986964226,33.70959102362394
121,0.057860217848792674,0.8772353160195052,0.7438385751098394,0.9311368986964226,33.70959102362394
122,0.057860217848792674,0.8910122845321894,0.8131463254801929,0.9311368986964226,33.70959102362394
123,0.057860217848792674,0.8910122845321894,0.7438385751098394,0.9906148914247751,33.70959102362394
124,0.057860217848792674,0.8910122845321894,0.7438385751098394,0.9311368986964226,142.26182274520397
125,0.07789084217511118,0.8772353160195052,0.8131463254801929,0.9906148914247751,142.26182274520397
126,0.09536522310227157,0.9443238059524447,0.5195830398239195,0.781016182526946,74.25660064816475
127,0.12241133973002435,0.9443238059524447,0.5195830398239195,0.781016182526946,74.25660064816475
128,0.09536522310227157,0.9415610239375383,0.5195830398239195,0.781016182526946,74.25660064816475
129,0.09536522310227157,0.9443238059524447,0.623163020145148,0.781016182526946,74.25660064816475
130,0.09536522310227157,0.9443238059524447,0.5195830398239195,0.910412020329386,74.25660064816475
131,0.09536522310227157,0.9443238059524447,0.5195830398239195,0.781016182526946,161.878068767488
132,0.12241133973002435,0.9415610239375383,0.623163020145148,0.910412020329386,161.878068767488
133,0.1657700880430639,0.8663800452370196,0.8548307998105884,0.9121795913204551,134.20274982601404
134,0.13275150931440294,0.8663800452370196,0.8548307998105884,0.9121795913204551,134.20274982601404
135,0.1657700880430639,0.9141815844457597,0.8548307998105884,0.9121795913204551,134.20274982601404
136,0.1657700880430639,0.8663800452370196,0.42967499969527123,0.9121795913204551,134.20274982601404
137,0.1657700880430639,0.8663800452370196,0.8548307998105884,0.8497117918916046,134.20274982601404
138,0.1657700880430639,0.8663800452370196,0.8548307998105884,0.9121795913204551,36.57029740512371
139,0.13275150931440294,0.9141815844457597,0.42967499969527123,0.8497117918916046,36.57029740512371
140,0.18843080494552855,0.9342856940347701,0.5678861440159381,0.8804652385413647,121.72942236810923
141,0.1946565034799278,0.9342856940347701,0.5678861440159381,0.8804652385413647,121.72942236810923
142,0.18843080494552855,0.9463755818549544,0.5678861440159381,0.8804652385413647,121.72942236810923
143,0.18843080494552855,0.9342856940347701,0.7276005253195763,0.8804652385413647,121.72942236810923
144,0.18843080494552855,0.9342856940347701,0.5678861440159381,0.850060117803514,121.72942236810923
145,0.18843080494552855,0.9342856940347701,0.5678861440159381,0.8804652385413647,124.11563837528229
146,0.1946565034799278,0.9463755818549544,0.7276005253195763,0.850060117803514,124.11563837528229
147,0.10901875523850323,0.8809603216592222,0.2300016736611724,0.8240089694038033,107.71935376524925
148,0.050181289808824664,0.8809603216592222,0.2300016736611724,0.8240089694038033,107.71935376524925
149,0.10901875523850323,0.9002118268515914,0.2300016736611724,0.8240089694038033,107.71935376524925
150,0.10901875523850323,0.8809603216592222,0.534369970113039,0.8240089694038033,107.71935376524925
151,0.10901875523850323,0.8809603216592222,0.2300016736611724,0.7893605688586831,107.71935376524925
152,0.10901875523850323,0.8809603216592222,0.2300016736611724,0.8240089694038033,82.85915688425303
153,0.050181289808824664,0.9002118268515914,0.534369970113039,0.7893605688586831,82.85915688425303
154,0.07153263217769563,0.9729438435286284,0.9033418196253479,0.9739843813702465,64.55920021981001
155,0.0993709052912891,0.9729438435286284,0.9033418196253479,0.9739843813702465,64.55920021981001
156,0.07153263217769563,0.9856655988842249,0.9033418196253479,0.9739843813702465,64.55920021981001
157,0.07153263217769563,0.9729438435286284,0.23221968784928324,0.9739843813702465,64.55920021981001
158,0.07153263217769563,0.9729438435286284,0.9033418196253479,0.709603354614228,64.55920021981001
159,0.07153263217769563,0.9729438435286284,0.9033418196253479,0.9739843813702465,65.74462366104126
160,0.0993709052912891,0.9856655988842249,0.23221968784928324,0.709603354614228,65.74462366104126
161,0.15094410800375047,0.9126146512106061,0.34408294148743157,0.730330753698945,164.90083180367947
162,0.14546241764910522,0.9126146512106061,0.34408294148743157,0.730330753698945,164.90083180367947
163,0.15094410800375047,0.863046192843467,0.34408294148743157,0.730330753698945,164.90083180367947
164,0.15094410800375047,0.9126146512106061,0.9316969707608223,0.730330753698945,164.90083180367947
165,0.15094410800375047,0.9126146512106061,0.34408294148743157,0.9302636689506472,164.90083180367947
166,0.15094410800375047,0.9126146512106061,0.34408294148743157,0.730330753698945,191.10388485342264
167,0.14546241764910522,0.863046192843467,0.9316969707608223,0.9302636689506472,191.10388485342264
168,0.15482780640013516,0.9596193587873131,0.9923435312695801,0.8360162583179771,39.94565252959728
169,0.1429464858956635,0.9596193587873131,0.9923435312695801,0.8360162583179771,39.94565252959728
170,0.15482780640013516,0.9543940683361143,0.9923435312695801,0.8360162583179771,39.94565252959728
171,0.15482780640013516,0.9596193587873131,0.7058771317824721,0.8360162583179771,39.94565252959728
172,0.15482780640013516,0.9596193587873131,0.9923435312695801,0.8757616628892719,39.94565252959728
173,0.15482780640013516,0.9596193587873131,0.9923435312695801,0.8360162583179771,25.250690080225468
174,0.1429464858956635,0.9543940683361143,0.7058771317824721,0.8757616628892719,25.250690080225468
175,0.08405547882430256,0.8500625461805612,0.424295493401587,0.8549627999775111,183.60493015497923
176,0.11097097941674294,0.8500625461805612,0.424295493401587,0.8549627999775111,183.60493015497923
177,0.08405547882430256,0.8897721304092556,0.424295493401587,0.8549627999775111,183.60493015497923
178,0.08405547882430256,0.8500625461805612,0.45638289730995896,0.8549627999775111,183.60493015497923
179,0.08405547882430256,0.8500625461805612,0.424295493401587,0.8051370085217058,183.60493015497923
180,0.08405547882430256,0.8500625461805612,0.424295493401587,0.8549627999775111,150.55864137411118
181,0.11097097941674294,0.8897721304092556,0.45638289730995896,0.8051370085217058,150.55864137411118
182,0.1215424624271691,0.9842515958473086,0.6493921576999128,0.7048466256819665,140.42903557419777
183,0.08516524629667402,0.9842515958473086,0.6493921576999128,0.7048466256819665,140.42903557419777
184,0.1215424624271691,0.9917061881162226,0.6493921576999128,0.7048466256819665,140.42903557419777
185,0.1215424624271691,0.9842515958473086,0.30842653494328265,0.7048466256819665,140.42903557419777
186,0.1215424624271691,0.9842515958473086,0.6493921576999128,0.7348974715918302,140.42903557419777
187,0.1215424624271691,0.9842515958473086,0.6493921576999128,0.7048466256819665,133.56587360054255
188,0.08516524629667402,0.9917061881162226,0.30842653494328265,0.7348974715918302,133.56587360054255
189,0.19231307059526448,0.9051177926361561,0.316781235486269,0.9860099808312952,83.111572958529
190,0.16875704699195923,0.9051177926361561,0.316781235486269,0.9860099808312952,83.111572958529
191,0.19231307059526448,0.8500426582992077,0.316781235486269,0.9860099808312952,83.111572958529
192,0.19231307059526448,0.9051177926361561,0.9516676044091582,0.9860099808312952,83.111572958529
193,0.19231307059526448,0.9051177926361561,0.316781235486269,0.9455594383180141,83.111572958529
194,0.19231307059526448,0.9051177926361561,0.316781235486269,0.9860099808312952,92.11460763216019
195,0.16875704699195923,0.8500426582992077,0.9516676044091582,0.9455594383180141,92.11460763216019
196,0.1784402773715556,0.9684993013739586,0.4868691272102297,0.9542955878190695,92.96133986860514
197,0.1539820680394769,0.9684993013739586,0.4868691272102297,0.9542955878190695,92.96133986860514
198,0.1784402773715556,0.9682881145738065,0.4868691272102297,0.9542955878190695,92.96133986860514
199,0.1784402773715556,0.9684993013739586,0.2019909148104489,0.9542955878190695,92.96133986860514
200,0.1784402773715556,0.9684993013739586,0.4868691272102297,0.7542332484386861,92.96133986860514
201,0.1784402773715556,0.9684993013739586,0.4868691272102297,0.9542955878190695,179.1263968795538
202,0.1539820680394769,0.9682881145738065,0.2019909148104489,0.7542332484386861,179.1263968795538
203,0.09910100661218167,0.9163279226049781,0.830905818939209,0.7478394438512623,109.58984300494194
204,0.0920962832402438,0.9163279226049781,0.830905818939209,0.7478394438512623,109.58984300494194
205,0.09910100661218167,0.8829089002683759,0.830905818939209,0.7478394438512623,109.58984300494194
206,0.09910100661218167,0.9163279226049781,0.8454688501544296,0.7478394438512623,109.58984300494194
207,0.09910100661218167,0.9163279226049781,0.830905818939209,0.9648955370299518,109.58984300494194
208,0.09910100661218167,0.9163279226049781,0.830905818939209,0.7478394438512623,53.76739635318518
209,0.0920962832402438,0.8829089002683759,0.8454688501544296,0.9648955370299518,53.76739635318518
210,0.06159742963500321,0.9368449740577489,0.15489120380952956,0.8978102424181997,150.13144498318434
211,0.06162128914147616,0.9368449740577489,0.15489120380952956,0.8978102424181997,150.13144498318434
212,0.06159742963500321,0.9309023938607425,0.15489120380952956,0.8978102424181997,150.13144498318434
213,0.06159742963500321,0.9368449740577489,0.5855583709664643,0.8978102424181997,150.13144498318434
214,0.06159742963500321,0.9368449740577489,0.15489120380952956,0.8950974391773343,150.13144498318434
215,0.06159742963500321,0.9368449740577489,0.15489120380952956,0.8978102424181997,73.50797067582607
216,0.06162128914147616,0.9309023938607425,0.5855583709664643,0.8950974391773343,73.50797067582607
217,0.14093498545698824,0.877669775346294,0.7132712678983808,0.804156561102718,52.40856336057186
218,0.18446174706332386,0.877669775346294,0.7132712678983808,0.804156561102718,52.40856336057186
219,0.14093498545698824,0.9225647692102938,0.7132712678983808,0.804156561102718,52.40856336057186
220,0.14093498545698824,0.877669775346294,0.335834137070924,0.804156561102718,52.40856336057186
221,0.14093498545698824,0.877669775346294,0.7132712678983808,0.82447310667485,52.40856336057186
222,0.14093498545698824,0.877669775346294,0.7132712678983808,0.804156561102718,114.76467277854681
223,0.18446174706332386,0.9225647692102938,0.335834137070924,0.82447310667485,114.76467277854681
224,0.14214490437880162,0.9644031612668187,0.8690600686706602,0.7362480037845671,127.76900334656239
225,0.16975547038018707,0.9644031612668187,0.8690600686706602,0.7362480037845671,127.76900334656239
226,0.14214490437880162,0.9399088639300317,0.8690600686706602,0.7362480037845671,127.76900334656239
227,0.14214490437880162,0.9644031612668187,0.4427077644504607,0.7362480037845671,127.76900334656239
228,0.14214490437880162,0.9644031612668187,0.8690600686706602,0.9854225253686308,127.76900334656239
229,0.14214490437880162,0.9644031612668187,0.8690600686706602,0.7362480037845671,85.57541111111641
230,0.16975547038018707,0.9399088639300317,0.4427077644504607,0.9854225253686308,85.57541111111641
231,0.06273125149309636,0.9204263590741902,0.5330431802198291,0.9798007636331022,101.04407127946615
232,0.0844596469309181,0.9204263590741902,0.5330431802198291,0.9798007636331022,101.04407127946615
233,0.06273125149309636,0.9113656133878976,0.5330431802198291,0.9798007636331022,101.04407127946615
234,0.06273125149309636,0.9204263590741902,0.6921985522843898,0.9798007636331022,101.04407127946615
235,0.06273125149309636,0.9204263590741902,0.5330431802198291,0.7747241923585534,101.04407127946615
236,0.06273125149309636,0.9204263590741902,0.5330431802198291,0.9798007636331022,126.97558779269457
237,0.0844596469309181,0.9113656133878976,0.6921985522843898,0.7747241923585534,126.97558779269457
238,0.1002353992778808,0.9421147068962454,0.7586134086363018,0.8299203711561858,60.242275178432465
239,0.11489923782646658,0.9421147068962454,0.7586134086363018,0.8299203711561858,60.242275178432465
240,0.1002353992778808,0.9780361953191459,0.7586134086363018,0.8299203711561858,60.242275178432465
241,0.1002353992778808,0.9421147068962454,0.9662273214198649,0.8299203711561858,60.242275178432465
242,0.1002353992778808,0.9421147068962454,0.7586134086363018,0.8449611666612327,60.242275178432465
243,0.1002353992778808,0.9421147068962454,0.7586134086363018,0.8299203711561858,188.57140079140663
244,0.11489923782646658,0.9780361953191459,0.9662273214198649,0.8449611666612327,188.57140079140663
245,0.17964962604455653,0.872402323782444,0.19397092126309873,0.8862577144987881,168.54095835238695
246,0.1393113376107067,0.872402323782444,0.19397092126309873,0.8862577144987881,168.54095835238695
247,0.17964962604455653,0.875362660549581,0.19397092126309873,0.8862577144987881,168.54095835238695
248,0.17964962604455653,0.872402323782444,0.3229828321374953,0.8862577144987881,168.54095835238695
249,0.17964962604455653,0.872402323782444,0.19397092126309873,0.9156226969324053,168.54095835238695
250,0.17964962604455653,0.872402323782444,0.19397092126309873,0.8862577144987881,63.355874843895435
251,0.1393113376107067,0.875362660549581,0.3229828321374953,0.9156226969324053,63.355874843895435
252,0.19330098112113775,0.9543513752520084,0.35699365315958864,0.9085980988107621,181.02548099309206
253,0.18342770030722022,0.9543513752520084,0.35699365315958864,0.9085980988107621,181.02548099309206
254,0.19330098112113775,0.9828507733531296,0.35699365315958864,0.9085980988107621,181.02548099309206
255,0.19330098112113775,0.9543513752520084,0.831900162436068,0.9085980988107621,181.02548099309206
256,0.19330098112113775,0.9543513752520084,0.35699365315958864,0.7846100151538848,181.02548099309206
257,0.19330098112113775,0.9543513752520084,0.35699365315958864,0.9085980988107621,139.7094507738948
258,0.18342770030722022,0.9828507733531296,0.831900162436068,0.7846100151538848,139.7094507738948
259,0.12289829323999585,0.855332819931209,0.9189994234591723,0.7775538326241076,26.788193821907043
260,0.06236222353763879,0.855332819931209,0.9189994234591723,0.7775538326241076,26.788193821907043
261,0.12289829323999585,0.8613928873091936,0.9189994234591723,0.7775538326241076,26.788193821907043
262,0.12289829323999585,0.855332819931209,0.1884256200864911,0.7775538326241076,26.788193821907043
263,0.12289829323999585,0.855332819931209,0.9189994234591723,0.8552707228809595,26.788193821907043
264,0.12289829323999585,0.855332819931209,0.9189994234591723,0.7775538326241076,98.44267500936985
265,0.06236222353763879,0.8613928873091936,0.1884256200864911,0.8552707228809595,98.44267500936985
266,0.0854118843562901,0.9883494198787958,0.24257903704419734,0.9275773120112717,70.1858303770423
267,0.08813269650563599,0.9883494198787958,0.24257903704419734,0.9275773120112717,70.1858303770423
268,0.0854118843562901,0.9445040696766227,0.24257903704419734,0.9275773120112717,70.1858303770423
269,0.0854118843562901,0.9883494198787958,0.35028054583817725,0.9275773120112717,70.1858303770423
270,0.0854118843562901,0.9883494198787958,0.24257903704419734,0.9250713744200766,70.1858303770423
271,0.0854118843562901,0.9883494198787958,0.24257903704419734,0.9275773120112717,39.26670377701521
272,0.08813269650563599,0.9445040696766227,0.35028054583817725,0.9250713744200766,39.26670377701521
273,0.15581514164805416,0.9010222560260445,0.5829904651269316,0.7587314034812151,137.59680296480656
274,0.15765282851643864,0.9010222560260445,0.5829904651269316,0.7587314034812151,137.59680296480656
275,0.15581514164805416,0.8971764700952917,0.5829904651269316,0.7587314034812151,137.59680296480656
276,0.15581514164805416,0.9010222560260445,0.6000082531943918,0.7587314034812151,137.59680296480656
277,0.15581514164805416,0.9010222560260445,0.5829904651269316,0.7143722188659012,137.59680296480656
278,0.15581514164805416,0.9010222560260445,0.5829904651269316,0.7587314034812151,164.75914527475834
279,0.15765282851643864,0.8971764700952917,0.6000082531943918,0.7143722188659012,164.75914527475834
280,0.14973647315055133,0.9290153848007321,0.27530918708071117,0.8124221248552203,89.54679925739765
281,0.1320104346610606,0.9290153848007321,0.27530918708071117,0.8124221248552203,89.54679925739765
282,0.14973647315055133,0.9935048319399357,0.27530918708071117,0.8124221248552203,89.54679925739765
283,0.14973647315055133,0.9290153848007321,0.8277008172124625,0.8124221248552203,89.54679925739765
284,0.14973647315055133,0.9290153848007321,0.27530918708071117,0.809889845456928,89.54679925739765
285,0.14973647315055133,0.9290153848007321,0.27530918708071117,0.8124221248552203,51.0522633343935
286,0.1320104346610606,0.9935048319399357,0.8277008172124625,0.809889845456928,51.0522633343935
287,0.0703965256921947,0.8862283390015363,0.6069316633045674,0.9059749741107226,113.64016648381948
288,0.12344524175859989,0.8862283390015363,0.6069316633045674,0.9059749741107226,113.64016648381948
289,0.0703965256921947,0.8530051142908632,0.6069316633045674,0.9059749741107226,113.64016648381948
290,0.0703965256921947,0.8862283390015363,0.12796259559690953,0.9059749741107226,113.64016648381948
291,0.0703965256921947,0.8862283390015363,0.6069316633045674,0.8705533499829471,113.64016648381948
292,0.0703965256921947,0.8862283390015363,0.6069316633045674,0.9059749741107226,176.2678897306323
293,0.12344524175859989,0.8530051142908632,0.12796259559690953,0.8705533499829471,176.2678897306323
294,0.10788207850418986,0.9770394178573042,0.3822712284512818,0.7560899682343005,157.07332903146744
295,0.07422021860256792,0.9770394178573042,0.3822712284512818,0.7560899682343005,157.07332903146744
296,0.10788207850418986,0.957281797984615,0.3822712284512818,0.7560899682343005,157.07332903146744
297,0.10788207850418986,0.9770394178573042,0.4159945879131556,0.7560899682343005,157.07332903146744
298,0.10788207850418986,0.9770394178573042,0.3822712284512818,0.9507494406774639,157.07332903146744
299,0.10788207850418986,0.9770394178573042,0.3822712284512818,0.7560899682343005,117.29571457207203
300,0.07422021860256792,0.957281797984615,0.4159945879131556,0.9507494406774639,117.29571457207203
301,0.18722374089993538,0.9085167911369354,0.9495503390207887,0.9624272936955094,46.1433964446187
302,0.1812400712165982,0.9085167911369354,0.9495503390207887,0.9624272936955094,46.1433964446187
303,0.18722374089993538,0.8914983009453863,0.9495503390207887,0.9624272936955094,46.1433964446187
